Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,Company
02-May-23,EQ,358.3,364.9,358,357.6,360.6,361.1,361.58,371.4,288.05,"32,12,980","1,16,17,47,223.35","72,369",BPCL
28-Apr-23,EQ,356,358.3,352.45,355.65,356.3,357.6,356.18,385.95,288.05,"33,71,468","1,20,08,54,697.40","45,255",BPCL
27-Apr-23,EQ,350,356.5,348.85,349,355,355.65,353.42,385.95,288.05,"36,35,526","1,28,48,83,384.60","60,151",BPCL
26-Apr-23,EQ,346.8,349.5,345.1,347.5,348.85,349,348.19,385.95,288.05,"13,19,897","45,95,73,063.35","27,191",BPCL
25-Apr-23,EQ,345.25,348.55,345.25,347.2,346.9,347.5,347.61,385.95,288.05,"15,42,196","53,60,90,237.75","25,848",BPCL
24-Apr-23,EQ,346.2,347.8,342.75,346.2,346.5,347.2,345.33,385.95,288.05,"21,22,912","73,31,03,036.75","31,233",BPCL
21-Apr-23,EQ,343.8,348.9,342.6,343.7,345.65,346.2,346.96,398.8,288.05,"32,76,344","1,13,67,56,552.90","50,785",BPCL
20-Apr-23,EQ,343.95,345,341.35,342,343.65,343.7,343.4,398.8,288.05,"24,32,509","83,53,11,762.15","39,027",BPCL
19-Apr-23,EQ,334.95,343.3,333.7,334.8,342.8,342,337.24,398.8,288.05,"49,26,432","1,66,13,70,913.75","68,566",BPCL
18-Apr-23,EQ,335.7,338.05,332.8,335.7,334.4,334.8,334.95,398.8,288.05,"29,03,211","97,24,37,510.95","26,252",BPCL
17-Apr-23,EQ,332.25,336,330.3,332.25,335.5,335.7,333.71,398.8,288.05,"14,52,781","48,48,00,740.90","34,050",BPCL
13-Apr-23,EQ,338.9,338.9,330.65,337.3,332.35,332.25,332.83,398.8,288.05,"41,73,647","1,38,91,29,829.20","70,277",BPCL
12-Apr-23,EQ,339.1,339.25,335.1,339.1,337.5,337.3,336.56,398.8,288.05,"21,30,087","71,68,98,808.50","45,531",BPCL
11-Apr-23,EQ,336.15,339.5,335.15,335.8,338.5,339.1,337.9,398.8,288.05,"13,64,947","46,12,15,794.15","24,853",BPCL
10-Apr-23,EQ,332,336.8,331.6,332,335.4,335.8,335.45,398.8,288.05,"24,65,309","82,69,92,671.35","51,691",BPCL
