Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,Company
28-Apr-23,EQ,431.53,435.78,431.53,431.76,433.34,433.96,433.5,444.03,320,"1,247","5,40,573.63",38,Axis Bank
27-Apr-23,EQ,436.98,436.98,430.84,432.09,431.54,431.76,432.04,444.03,320,445,"1,92,257.97",25,Axis Bank
26-Apr-23,EQ,429.62,432.09,427.51,430.65,432.09,432.09,429.3,444.03,320,275,"1,18,056.64",41,Axis Bank
25-Apr-23,EQ,430.02,431.59,429.69,430.17,430.32,430.65,430.3,444.03,320,"1,156","4,97,423.30",32,Axis Bank
24-Apr-23,EQ,423.17,431.12,423.17,423.5,429.35,430.17,428.9,444.03,320,"10,587","45,40,780.75",88,Axis Bank
21-Apr-23,EQ,425.1,425.57,422.31,425,423.17,423.5,423.83,444.03,320,226,"95,785.92",28,Axis Bank
20-Apr-23,EQ,425,426.05,424.25,424.48,424.93,425,425.3,444.03,320,817,"3,47,466.98",38,Axis Bank
19-Apr-23,EQ,429.97,429.97,423.31,425.66,424.73,424.48,425.03,444.03,320,111,"47,178.52",26,Axis Bank
18-Apr-23,EQ,426.06,427.59,424.66,426.07,425.31,425.66,426.64,444.03,320,"9,155","39,05,844.24",51,Axis Bank
17-Apr-23,EQ,424.51,426.2,421.31,423.71,426.2,426.07,424.07,444.03,320,"1,012","4,29,162.94",60,Axis Bank
13-Apr-23,EQ,418.6,424.56,418.6,418.02,423.63,423.71,420.56,444.03,320,910,"3,82,709.34",62,Axis Bank
12-Apr-23,EQ,416.6,419.05,416.34,416.21,419.05,418.02,416.6,444.03,320,"5,720","23,82,975.83",29,Axis Bank
11-Apr-23,EQ,412.92,416.89,412.92,411.67,416.01,416.21,415.1,444.03,320,"1,151","4,77,784.80",51,Axis Bank
10-Apr-23,EQ,413.04,414.46,411.3,413.04,412.18,411.67,412.26,444.03,320,"1,849","7,62,276.51",67,Axis Bank
