Company Name,Date,Close,Volume
PAKKA,08-09-2023,220.40,90073
PAKKA,07-09-2023,219.80,115808
PAKKA,06-09-2023,206.40,50965
PAKKA,05-09-2023,206.10,97995
PAKKA,04-09-2023,206.80,121911
PAKKA,01-09-2023,184.80,84512
PAKKA,31-08-2023,176.40,30794
PAKKA,30-08-2023,182.95,21808
PAKKA,29-08-2023,182.10,48644
PAKKA,28-08-2023,184.05,41069
PAKKA,25-08-2023,181.55,79345
PAKKA,24-08-2023,187.25,198726
PAKKA,23-08-2023,182.65,146633
PAKKA,22-08-2023,191.05,372147
PAKKA,21-08-2023,180.85,451593
PAKKA,18-08-2023,152.05,70070
PAKKA,17-08-2023,154.60,246266
PAKKA,16-08-2023,147.10,102493
PAKKA,14-08-2023,143.95,203682
PAKKA,11-08-2023,131.50,76204
PAKKA,10-08-2023,132.20,54690
PAKKA,09-08-2023,133.00,64781
PAKKA,08-08-2023,132.45,71613
PAKKA,07-08-2023,135.05,70323
PAKKA,04-08-2023,131.75,41191
PAKKA,03-08-2023,126.10,80566
PAKKA,02-08-2023,126.35,57846
PAKKA,01-08-2023,127.50,303886
PAKKA,31-07-2023,127.45,50993
PAKKA,28-07-2023,125.10,26231
PAKKA,27-07-2023,122.95,40599
PAKKA,26-07-2023,123.15,71798
PAKKA,25-07-2023,124.15,13030
PAKKA,24-07-2023,124.95,34034
PAKKA,21-07-2023,124.95,45666
PAKKA,20-07-2023,123.40,33554
PAKKA,19-07-2023,124.65,11887
PAKKA,18-07-2023,125.60,86762
PAKKA,17-07-2023,127.90,67298
PAKKA,14-07-2023,122.85,95487
PAKKA,13-07-2023,118.70,156023
PAKKA,12-07-2023,124.80,339524
PAKKA,11-07-2023,125.00,648194
PAKKA,10-07-2023,129.65,1141090
PAKKA,07-07-2023,108.05,124023
PAKKA,06-07-2023,107.65,134019
PAKKA,05-07-2023,109.90,72212
PAKKA,04-07-2023,109.15,100706
PAKKA,03-07-2023,109.50,57986
PAKKA,30-06-2023,108.85,101971
PAKKA,28-06-2023,109.25,41792
PAKKA,27-06-2023,110.45,49307
PAKKA,26-06-2023,110.40,55000
PAKKA,23-06-2023,108.20,72422
PAKKA,22-06-2023,110.50,105907
PAKKA,21-06-2023,111.15,64233
PAKKA,20-06-2023,112.30,71542
PAKKA,19-06-2023,113.60,98385
PAKKA,16-06-2023,115.45,109284
PAKKA,15-06-2023,112.25,143724
PAKKA,14-06-2023,114.40,304537
PAKKA,13-06-2023,119.25,156692
PAKKA,12-06-2023,118.00,79433
