Company Name,Date,Close,Volume
DLF,08-09-2023,540.05,213912
DLF,07-09-2023,530.05,1127359
DLF,06-09-2023,518.85,46024
DLF,05-09-2023,521.10,144202
DLF,04-09-2023,513.80,272426
DLF,01-09-2023,503.60,84865
DLF,31-08-2023,503.75,87875
DLF,30-08-2023,499.85,250451
DLF,29-08-2023,494.00,116213
DLF,28-08-2023,482.35,76592
DLF,25-08-2023,474.90,96077
DLF,24-08-2023,483.65,126705
DLF,23-08-2023,480.75,46972
DLF,22-08-2023,479.95,80149
DLF,21-08-2023,482.05,41197
DLF,18-08-2023,473.70,56233
DLF,17-08-2023,477.50,55617
DLF,16-08-2023,477.90,75352
DLF,14-08-2023,470.75,147559
DLF,11-08-2023,481.80,182964
DLF,10-08-2023,491.00,151648
DLF,09-08-2023,485.65,68233
DLF,08-08-2023,487.90,52536
DLF,07-08-2023,489.00,68768
DLF,04-08-2023,489.50,64083
DLF,03-08-2023,488.20,148643
DLF,02-08-2023,494.15,342363
DLF,01-08-2023,499.70,23907967
DLF,31-07-2023,518.65,172084
DLF,28-07-2023,515.85,154861
DLF,27-07-2023,510.15,213877
DLF,26-07-2023,487.30,604471
DLF,25-07-2023,479.85,145723
DLF,24-07-2023,493.75,189692
DLF,21-07-2023,500.80,97255
DLF,20-07-2023,504.65,127896
DLF,19-07-2023,501.00,69938
DLF,18-07-2023,494.55,154526
DLF,17-07-2023,498.10,49668
DLF,14-07-2023,493.05,105710
DLF,13-07-2023,492.15,97332
DLF,12-07-2023,492.30,204169
DLF,11-07-2023,499.65,114055
DLF,10-07-2023,502.00,133515
DLF,07-07-2023,502.85,252793
DLF,06-07-2023,513.60,271387
DLF,05-07-2023,499.60,190580
DLF,04-07-2023,489.85,104317
DLF,03-07-2023,493.15,73330
DLF,30-06-2023,490.50,97978
DLF,28-06-2023,485.85,130151
DLF,27-06-2023,483.85,73551
DLF,26-06-2023,477.10,82122
DLF,23-06-2023,477.15,65561
DLF,22-06-2023,481.10,198463
DLF,21-06-2023,482.95,107893
DLF,20-06-2023,489.00,70358
DLF,19-06-2023,485.10,95129
DLF,16-06-2023,495.75,105269
DLF,15-06-2023,490.30,220754
DLF,14-06-2023,503.75,144686
DLF,13-06-2023,503.45,726314
DLF,12-06-2023,490.55,67060
