Company Name,Date,Close,Volume
REC,08-09-2023,270.10,3402092
REC,07-09-2023,245.50,1108369
REC,06-09-2023,234.70,532585
REC,05-09-2023,240.35,647931
REC,04-09-2023,243.50,474900
REC,01-09-2023,238.70,1155424
REC,31-08-2023,238.25,1335885
REC,30-08-2023,245.25,611877
REC,29-08-2023,244.35,595772
REC,28-08-2023,243.10,1878495
REC,25-08-2023,239.35,1243893
REC,24-08-2023,243.40,1039860
REC,23-08-2023,240.05,687965
REC,22-08-2023,238.35,1350244
REC,21-08-2023,238.95,1220448
REC,18-08-2023,234.65,1592588
REC,17-08-2023,235.20,1194266
REC,16-08-2023,223.10,803208
REC,14-08-2023,222.20,1015100
REC,11-08-2023,224.25,2854983
REC,10-08-2023,216.65,807258
REC,09-08-2023,217.90,944419
REC,08-08-2023,217.10,1913974
REC,07-08-2023,212.00,1713646
REC,04-08-2023,199.35,844146
REC,03-08-2023,199.60,966452
REC,02-08-2023,196.35,845778
REC,01-08-2023,199.95,1242286
REC,31-07-2023,202.95,1385195
REC,28-07-2023,194.35,2600133
REC,27-07-2023,188.25,2135092
REC,26-07-2023,173.45,544560
REC,25-07-2023,172.10,798569
REC,24-07-2023,173.15,2700750
REC,21-07-2023,161.85,278554
REC,20-07-2023,161.70,119572
REC,19-07-2023,162.30,339242
REC,18-07-2023,160.05,735003
REC,17-07-2023,161.20,507187
REC,14-07-2023,160.30,1726175
REC,13-07-2023,165.25,408962
REC,12-07-2023,168.95,573990
REC,11-07-2023,169.40,1167354
REC,10-07-2023,167.20,447649
REC,07-07-2023,165.75,650363
REC,06-07-2023,165.85,728773
REC,05-07-2023,166.45,384536
REC,04-07-2023,164.70,699534
REC,03-07-2023,166.20,373818
REC,30-06-2023,164.60,816289
REC,28-06-2023,166.90,1195057
REC,27-06-2023,161.00,375405
REC,26-06-2023,156.15,738804
REC,23-06-2023,156.15,626628
REC,22-06-2023,159.00,1001602
REC,21-06-2023,163.80,1670927
REC,20-06-2023,159.85,417608
REC,19-06-2023,153.05,376994
REC,16-06-2023,152.55,566521
REC,15-06-2023,151.60,724702
REC,14-06-2023,153.70,234836
REC,13-06-2023,154.65,589961
REC,12-06-2023,154.55,693647
