Company Name,Date,Close,Volume
Larsen,08-09-2023,2902.00,321982
Larsen,07-09-2023,2847.05,296453
Larsen,06-09-2023,2730.60,57476
Larsen,05-09-2023,2733.65,34290
Larsen,04-09-2023,2710.70,61013
Larsen,01-09-2023,2701.30,52114
Larsen,31-08-2023,2706.00,33186
Larsen,30-08-2023,2708.80,26455
Larsen,29-08-2023,2716.55,33179
Larsen,28-08-2023,2694.50,60480
Larsen,25-08-2023,2639.45,93728
Larsen,24-08-2023,2687.50,65314
Larsen,23-08-2023,2717.45,73425
Larsen,22-08-2023,2679.50,42038
Larsen,21-08-2023,2663.80,24596
Larsen,18-08-2023,2639.90,38910
Larsen,17-08-2023,2652.80,24904
Larsen,16-08-2023,2690.50,61103
Larsen,14-08-2023,2661.25,26037
Larsen,11-08-2023,2638.10,37993
Larsen,10-08-2023,2643.90,25610
Larsen,09-08-2023,2650.45,33213
Larsen,08-08-2023,2632.95,30165
Larsen,07-08-2023,2634.95,27877
Larsen,04-08-2023,2625.95,24588
Larsen,03-08-2023,2597.60,32919
Larsen,02-08-2023,2621.40,30472
Larsen,01-08-2023,2666.15,43840
Larsen,31-07-2023,2679.90,60223
Larsen,28-07-2023,2650.15,53700
Larsen,27-07-2023,2663.00,82573
Larsen,26-07-2023,2646.55,233613
Larsen,25-07-2023,2561.95,74622
Larsen,24-07-2023,2605.35,75319
Larsen,21-07-2023,2586.25,132849
Larsen,20-07-2023,2489.60,35080
Larsen,19-07-2023,2494.15,50426
Larsen,18-07-2023,2474.90,30735
Larsen,17-07-2023,2469.00,43112
Larsen,14-07-2023,2473.25,56672
Larsen,13-07-2023,2451.85,20783
Larsen,12-07-2023,2453.40,46743
Larsen,11-07-2023,2474.80,97369
Larsen,10-07-2023,2444.45,31680
Larsen,07-07-2023,2448.50,37409
Larsen,06-07-2023,2487.80,86276
Larsen,05-07-2023,2470.50,31998
Larsen,04-07-2023,2461.35,33689
Larsen,03-07-2023,2452.00,51230
Larsen,30-06-2023,2474.50,130241
Larsen,28-06-2023,2421.55,41063
Larsen,27-06-2023,2387.80,43047
Larsen,26-06-2023,2378.00,20006
Larsen,23-06-2023,2388.10,54070
Larsen,22-06-2023,2415.85,52045
Larsen,21-06-2023,2393.30,52542
Larsen,20-06-2023,2382.20,26253
Larsen,19-06-2023,2363.20,69645
Larsen,16-06-2023,2366.50,26584
Larsen,15-06-2023,2360.60,47133
Larsen,14-06-2023,2355.40,43039
Larsen,13-06-2023,2354.80,22859
Larsen,12-06-2023,2339.40,67567
