Company Name,Date,Close,Volume
Cupid,08-09-2023,394.95,15988
Cupid,07-09-2023,384.15,7983
Cupid,06-09-2023,378.30,34869
Cupid,05-09-2023,373.00,7937
Cupid,04-09-2023,372.60,12309
Cupid,01-09-2023,373.25,16536
Cupid,31-08-2023,364.90,15406
Cupid,30-08-2023,355.00,12668
Cupid,29-08-2023,347.05,13541
Cupid,28-08-2023,343.00,36834
Cupid,25-08-2023,328.20,8155
Cupid,24-08-2023,339.15,33820
Cupid,23-08-2023,342.40,106387
Cupid,22-08-2023,327.30,4184
Cupid,21-08-2023,331.10,16797
Cupid,18-08-2023,320.40,30054
Cupid,17-08-2023,323.65,15614
Cupid,16-08-2023,313.75,18683
Cupid,14-08-2023,320.45,35917
Cupid,11-08-2023,329.60,92390
Cupid,10-08-2023,290.90,19171
Cupid,09-08-2023,284.65,1253
Cupid,08-08-2023,285.90,2683
Cupid,07-08-2023,286.45,8379
Cupid,04-08-2023,280.10,2493
Cupid,03-08-2023,285.35,8659
Cupid,02-08-2023,282.55,60788
Cupid,01-08-2023,267.50,15983
Cupid,31-07-2023,283.35,9929
Cupid,28-07-2023,290.35,7655
Cupid,27-07-2023,291.95,7347
Cupid,26-07-2023,295.55,9390
Cupid,25-07-2023,293.35,13742
Cupid,24-07-2023,301.50,50947
Cupid,21-07-2023,300.70,67945
Cupid,20-07-2023,270.80,7943
Cupid,19-07-2023,260.45,1946
Cupid,18-07-2023,261.05,1675
Cupid,17-07-2023,260.15,4146
Cupid,14-07-2023,252.15,5250
Cupid,13-07-2023,246.80,1208
Cupid,12-07-2023,246.60,2153
Cupid,11-07-2023,250.30,8010
Cupid,10-07-2023,246.95,6208
Cupid,07-07-2023,243.15,3047
Cupid,06-07-2023,245.45,11306
Cupid,05-07-2023,245.10,7202
Cupid,04-07-2023,248.50,8479
Cupid,03-07-2023,251.45,2733
Cupid,30-06-2023,251.95,3503
Cupid,28-06-2023,249.40,5345
Cupid,27-06-2023,253.45,1842
Cupid,26-06-2023,251.75,1246
Cupid,23-06-2023,252.00,3559
Cupid,22-06-2023,255.30,3629
Cupid,21-06-2023,256.20,827
Cupid,20-06-2023,260.25,1672
Cupid,19-06-2023,260.80,5053
Cupid,16-06-2023,260.40,12966
Cupid,15-06-2023,260.40,5056
Cupid,14-06-2023,260.90,4251
Cupid,13-06-2023,263.15,2711
Cupid,12-06-2023,264.35,6610
