Company Name,Date,Close,Volume
Trent,08-09-2023,2088.90,15370
Trent,07-09-2023,2086.70,13653
Trent,06-09-2023,2067.80,7586
Trent,05-09-2023,2063.25,12706
Trent,04-09-2023,2026.20,14305
Trent,01-09-2023,2062.30,32217
Trent,31-08-2023,2049.45,12693
Trent,30-08-2023,2062.60,18904
Trent,29-08-2023,2050.90,12867
Trent,28-08-2023,2005.35,10064
Trent,25-08-2023,2013.00,25584
Trent,24-08-2023,2069.55,12716
Trent,23-08-2023,2050.30,31350
Trent,22-08-2023,2028.85,31391
Trent,21-08-2023,1999.55,35085
Trent,18-08-2023,1972.30,58375
Trent,17-08-2023,1974.05,28476
Trent,16-08-2023,1959.05,32475
Trent,14-08-2023,1929.40,41909
Trent,11-08-2023,1885.40,19600
Trent,10-08-2023,1895.25,269624
Trent,09-08-2023,1790.95,51494
Trent,08-08-2023,1712.90,10559
Trent,07-08-2023,1690.10,6997
Trent,04-08-2023,1700.65,8725
Trent,03-08-2023,1688.05,7387
Trent,02-08-2023,1689.55,11035
Trent,01-08-2023,1706.00,21607
Trent,31-07-2023,1757.10,16766
Trent,28-07-2023,1731.80,11706
Trent,27-07-2023,1710.20,8363
Trent,26-07-2023,1705.30,11197
Trent,25-07-2023,1708.60,10661
Trent,24-07-2023,1709.05,15629
Trent,21-07-2023,1714.20,8356
Trent,20-07-2023,1714.50,5853
Trent,19-07-2023,1716.00,9112
Trent,18-07-2023,1689.55,7413
Trent,17-07-2023,1694.35,18846
Trent,14-07-2023,1688.75,9454
Trent,13-07-2023,1667.05,5740
Trent,12-07-2023,1687.85,12689
Trent,11-07-2023,1693.30,16459
Trent,10-07-2023,1674.25,12096
Trent,07-07-2023,1702.10,14757
Trent,06-07-2023,1754.70,11317
Trent,05-07-2023,1731.95,8519
Trent,04-07-2023,1736.25,17810
Trent,03-07-2023,1751.90,10569
Trent,30-06-2023,1763.10,14254
Trent,28-06-2023,1769.75,8790
Trent,27-06-2023,1741.85,8743
Trent,26-06-2023,1752.65,20356
Trent,23-06-2023,1724.45,24347
Trent,22-06-2023,1711.05,5934
Trent,21-06-2023,1699.95,7273
Trent,20-06-2023,1717.20,32763
Trent,19-06-2023,1706.10,9525
Trent,16-06-2023,1714.00,36475
Trent,15-06-2023,1684.45,18358
Trent,14-06-2023,1711.45,37958
Trent,13-06-2023,1686.50,60118
Trent,12-06-2023,1596.75,11090
