Company Name,Date,Close,Volume
AstraZeneca,08-09-2023,4360.15,869
AstraZeneca,07-09-2023,4294.30,573
AstraZeneca,06-09-2023,4327.70,639
AstraZeneca,05-09-2023,4329.30,2120
AstraZeneca,04-09-2023,4292.00,356
AstraZeneca,01-09-2023,4314.45,1778
AstraZeneca,31-08-2023,4262.05,47680
AstraZeneca,30-08-2023,4270.95,3419
AstraZeneca,29-08-2023,4186.60,399
AstraZeneca,28-08-2023,4142.85,182
AstraZeneca,25-08-2023,4153.00,382
AstraZeneca,24-08-2023,4121.25,52059
AstraZeneca,23-08-2023,4168.05,29509
AstraZeneca,22-08-2023,4159.35,289
AstraZeneca,21-08-2023,4152.35,2142
AstraZeneca,18-08-2023,4097.80,1389
AstraZeneca,17-08-2023,4145.30,4446
AstraZeneca,16-08-2023,4005.60,7694
AstraZeneca,14-08-2023,3965.20,6540
AstraZeneca,11-08-2023,3883.75,500
AstraZeneca,10-08-2023,3909.70,839
AstraZeneca,09-08-2023,3810.25,705
AstraZeneca,08-08-2023,3816.55,338
AstraZeneca,07-08-2023,3810.80,269
AstraZeneca,04-08-2023,3797.85,239
AstraZeneca,03-08-2023,3791.85,1086
AstraZeneca,02-08-2023,3820.05,254
AstraZeneca,01-08-2023,3827.45,210
AstraZeneca,31-07-2023,3839.45,1009
AstraZeneca,28-07-2023,3864.20,2161
AstraZeneca,27-07-2023,3808.30,329
AstraZeneca,26-07-2023,3794.60,467
AstraZeneca,25-07-2023,3820.10,732
AstraZeneca,24-07-2023,3769.40,536
AstraZeneca,21-07-2023,3802.25,794
AstraZeneca,20-07-2023,3853.70,763
AstraZeneca,19-07-2023,3805.50,1546
AstraZeneca,18-07-2023,3779.30,388
AstraZeneca,17-07-2023,3790.30,941
AstraZeneca,14-07-2023,3752.95,723
AstraZeneca,13-07-2023,3767.35,919
AstraZeneca,12-07-2023,3740.45,521
AstraZeneca,11-07-2023,3751.90,779
AstraZeneca,10-07-2023,3716.50,151
AstraZeneca,07-07-2023,3737.15,515
AstraZeneca,06-07-2023,3733.95,433
AstraZeneca,05-07-2023,3730.70,917
AstraZeneca,04-07-2023,3749.15,854
AstraZeneca,03-07-2023,3791.35,2981
AstraZeneca,30-06-2023,3712.70,535
AstraZeneca,28-06-2023,3713.75,278
AstraZeneca,27-06-2023,3736.50,595
AstraZeneca,26-06-2023,3708.75,2173
AstraZeneca,23-06-2023,3720.60,916
AstraZeneca,22-06-2023,3699.90,450
AstraZeneca,21-06-2023,3679.45,2944
AstraZeneca,20-06-2023,3645.55,123
AstraZeneca,19-06-2023,3624.55,1975
AstraZeneca,16-06-2023,3641.15,1181
AstraZeneca,15-06-2023,3657.90,1966
AstraZeneca,14-06-2023,3648.90,1351
AstraZeneca,13-06-2023,3546.50,341
AstraZeneca,12-06-2023,3549.05,305
