Company Name,Date,Close,Volume
Vishnu Prakash,08-09-2023,172.75,765688
Vishnu Prakash,07-09-2023,168.74,691083
Vishnu Prakash,06-09-2023,163.40,2867069
Vishnu Prakash,05-09-2023,145.93,2442486
