Company Name,Date,Close,Volume
Tech Mahindra,08-09-2023,1262.40,88800
Tech Mahindra,07-09-2023,1269.30,78993
Tech Mahindra,06-09-2023,1248.15,78146
Tech Mahindra,05-09-2023,1256.05,59492
Tech Mahindra,04-09-2023,1256.45,79735
Tech Mahindra,01-09-2023,1227.15,58205
Tech Mahindra,31-08-2023,1201.75,34389
Tech Mahindra,30-08-2023,1196.90,75853
Tech Mahindra,29-08-2023,1198.05,43707
Tech Mahindra,28-08-2023,1184.55,103012
Tech Mahindra,25-08-2023,1189.50,62300
Tech Mahindra,24-08-2023,1198.55,34582
Tech Mahindra,23-08-2023,1200.90,34253
Tech Mahindra,22-08-2023,1211.85,36611
Tech Mahindra,21-08-2023,1217.75,19845
Tech Mahindra,18-08-2023,1210.30,59737
Tech Mahindra,17-08-2023,1232.50,200263
Tech Mahindra,16-08-2023,1227.25,43820
Tech Mahindra,14-08-2023,1219.60,36521
Tech Mahindra,11-08-2023,1220.15,237529
Tech Mahindra,10-08-2023,1236.25,51858
Tech Mahindra,09-08-2023,1227.95,74549
Tech Mahindra,08-08-2023,1205.30,181037
Tech Mahindra,07-08-2023,1183.70,121624
Tech Mahindra,04-08-2023,1175.50,92214
Tech Mahindra,03-08-2023,1142.30,156195
Tech Mahindra,02-08-2023,1146.35,109884
Tech Mahindra,01-08-2023,1143.55,216719
Tech Mahindra,31-07-2023,1115.65,66009
Tech Mahindra,28-07-2023,1090.75,148968
Tech Mahindra,27-07-2023,1100.30,572889
Tech Mahindra,26-07-2023,1144.05,65034
Tech Mahindra,25-07-2023,1153.70,60647
Tech Mahindra,24-07-2023,1161.75,128707
Tech Mahindra,21-07-2023,1195.25,104458
Tech Mahindra,20-07-2023,1252.75,47339
Tech Mahindra,19-07-2023,1244.45,57624
Tech Mahindra,18-07-2023,1246.70,95116
Tech Mahindra,17-07-2023,1242.35,141597
Tech Mahindra,14-07-2023,1227.95,188070
Tech Mahindra,13-07-2023,1175.00,77620
Tech Mahindra,12-07-2023,1159.35,66351
Tech Mahindra,11-07-2023,1161.85,28463
Tech Mahindra,10-07-2023,1147.10,45746
Tech Mahindra,07-07-2023,1155.25,95903
Tech Mahindra,06-07-2023,1178.50,108338
Tech Mahindra,05-07-2023,1175.40,250168
Tech Mahindra,04-07-2023,1148.15,124768
Tech Mahindra,03-07-2023,1121.35,55725
Tech Mahindra,30-06-2023,1130.55,129768
Tech Mahindra,28-06-2023,1109.00,118283
Tech Mahindra,27-06-2023,1119.45,50024
Tech Mahindra,26-06-2023,1112.60,60303
Tech Mahindra,23-06-2023,1115.45,118178
Tech Mahindra,22-06-2023,1119.65,137900
Tech Mahindra,21-06-2023,1119.70,34652
Tech Mahindra,20-06-2023,1107.20,103362
Tech Mahindra,19-06-2023,1093.20,90594
Tech Mahindra,16-06-2023,1078.70,89345
Tech Mahindra,15-06-2023,1081.35,56896
Tech Mahindra,14-06-2023,1077.75,192981
Tech Mahindra,13-06-2023,1079.40,57368
Tech Mahindra,12-06-2023,1075.65,202484
